"서울|건대|머더파커 건대 1호점|파커4|http://www.mdpk.co.kr/|5|80|TRUE|살인마 파커에게 잡혀 온 네 명의 사람. 당신은 이 곳을 탈출해 파커에게서 벗어나야한다."|
"서울|건대|머더파커 건대 1호점|여행|http://www.mdpk.co.kr/|3|70|TRUE|허구헌 날 술만 마시고, 늦게 들어오고, 집안일은 나 몰라라하는 남편. 이제 더이상은 못 참겠다. 기필코 오늘은 떠날거야."|
"서울|건대|머더파커 건대 2호점|동창회|http://www.mdpk.co.kr/|4|70|TRUE|이혜정 : 우리 어디서 만날까?"|
"서울|건대|머더파커 건대 2호점|5010|http://www.mdpk.co.kr/|5|60|TRUE|""그때...왜 그랬어?"""|
"서울|건대|포인트나인 건대점|리턴 (RETURN)|https://point-nine.com/layout/res/home.php?go=main|3|65|TRUE|가까운 미래, 화려한 밤, 그리고 빛의 도시.<br>이곳에서 마스크 상점을 운영하는 Zho 부부.<br><br>이들은 평소 훌륭한 인품과 좋은 금실로 모든 이웃에게 존경받지만,<br>수 년째 생기지 않는 아이로 인해 남모를 걱정을 안고 살아왔다.<br><br>그러던 어느날, 구석진 골목길에 버려진 한 여자아이를 발견한 부부는<br>아이의 부모를 찾아주려 꽤 오랜 시간을 애썼으나 뜻대로 되지 않았다.<br>그들은 결국 이것을 신의 가호이자 부부의 운명으로 받아들이게 되고,<br>누구보다 기쁜 마음으로 아이를 입양하며 부모로서의 책임을 다한다.<br><br>불쌍히 버려졌던 아이는 Kolk라는 새 이름을 가지고 다시 태어나<br>부부의 딸로서 여느 가족과 다를 바 없이 평범하게 자랄 수 있었다.<br><br>그러나 최근 들어<br>온 세상 곳곳에서 사람들이 사라지기 시작했다.<br>알 수 없는 사건들이 오랜 시간 반복되자,<br>심상치 않음을 느낀 부부는 Kolk에게 편지 한 통을 남긴다."|
"서울|건대|포인트나인 건대점|알바 (ALBA)|https://point-nine.com/layout/res/home.php?go=main|4|75|TRUE|빛이 있는 곳엔 어둠도 있는 법.<br>구원자의 통치체제에도 반하는 무리가 있었으니<br>도심에서 떨어진 지역에 반정부군이 어느새 형성되었다.<br><br>반정부군 소속의 임원 Brian.<br>그는 평소에는 도심의 마을에서 의료 목적으로 신체 개조를 해주는<br>On & Off Plastic Surgery를 운영하고 있다.<br>대외적으로는 정부군과도 협력하며 기술적인 부분을 지원하고 있지만,<br>이는 다 첩보활동을 위한 것.<br>그는 정부의 여러 비밀정보들을 취합하며 반정부군으로 돌아갈 날을 기다리고 있다.<br><br>그리고 이 가게에서 아르바이트를 하고 있는 Vincent와 Kevin.<br>둘은 일을 하다 보니 사장님 Brian이 반정부군 소속임을 알게 되었고,<br>반정부군에 들어가고 싶어 넌지시 얘기를 꺼내보지만<br>위험한 일이라며 늘 거절당하고 만다.<br><br>오늘도 평소와 다를 것 없는 출근길.<br>하지만 웬일인지 사장님에게 연락이 한 통 와있다."|
"서울|건대|엑스케이프 건대점|숨바꼭질|http://xcape.co.kr/|4|60|TRUE|""딸이 사라졌어요.""<br>어린 딸이 사라졌다는 제보. <br>딸을 잃은 엄마는 세상을 잃은 슬픔에 빠진다. <br><br>모녀의 집은 최근 연이은 강도사건으로 떠들썩한 동네. <br>그러던 중 범인으로 추정되는 자의 침입 흔적이 모녀의 집에서 발견된다."|
"서울|건대|솔버 1호점|자각몽 (LUCID DREAM)|http://solver-gd.com/|3|60|TRUE|현실과 구분이 되지 않는 꿈. 그 안에서 당신은 처음보는 소녀의 부름에 낯선 방에 이르게 된다. 자신을 J라 소개하는 그녀 J는 자신의 이야기를 들어달라 해놓고는 홀연히 사려져버린다. ""J...? 4년 전 연쇄실종사건의 마지막 실종자...J? 단순한 꿈이 아님을 직감적으로 눈치챈 당신은 천천히 방을 둘러보게 되는데...."|
"서울|건대|솔버 2호점|마르시 (Dear Marsy)|http://solver-gd.com/|4|75|TRUE|밤하늘, 나를 향해 가장 푸르게 빛나는 저 별... 나는 그에게 '에덴' 이라는 이름을 붙여주었다."|
"서울|기타|넥스트에디션 신림점|극|https://www.nextedition.co.kr/shops/Nextedition%20Sinlim|3|70|TRUE|우리 약속 기억나?"|
